BOM_url,Title,Domestic_Total_Gross,Release_Date,Budget,UK_Total_Gross,Actors,Genre,Country,British,
http://www.boxofficemojo.com/movies/?id=promnight07.htm,Prom Night,43869350,4/11/08,20000000,2622305,"['Kellan Lutz', 'Idris Elba']",Horror,"['USA', 'Canada']",1,
http://www.boxofficemojo.com/movies/?id=proof.htm,Proof,7535331,9/16/05,20000000,526668,"['Anthony Hopkins', 'Gwyneth Paltrow', 'Jake Gyllenhaal']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=proposal.htm,The Proposal,163958031,6/19/09,40000000,19239235,"['Sandra Bullock', 'Betty White', 'Craig T. Nelson', 'Malin Akerman', 'Mary Steenburgen', 'Ryan Reynolds']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=protector.htm,The Protector,12044087,9/8/06,,176832,"['Tony Jaa', 'Petchtai Wongkamlao', 'Bongkoj Khongmalai', 'Xing Jing']",Action,"['Thailand', 'USA', 'Hong Kong']",0,
http://www.boxofficemojo.com/movies/?id=provoked.htm,Provoked: A True Story,761740,5/11/07,,941668,"['Aishwarya Rai Bachchan', 'Miranda Richardson', 'Naveen Andrews', 'Ray Panthaki']",Drama,"['UK', 'India']",1,
http://www.boxofficemojo.com/movies/?id=psiloveyou.htm,P.S. I Love You,53695808,12/21/07,30000000,21215090,"['Gerard Butler', 'Kathy Bates', 'Jeffrey Dean Morgan', 'Gina Gershon', 'Harry Connick Jr.', 'Lisa Kudrow', 'Hilary Swank', 'James Marsters']",Romance,['USA'],1,
http://www.boxofficemojo.com/movies/?id=publicenemies.htm,Public Enemies,97104620,7/1/09,100000000,11334699,"['Emilie de Ravin*', 'Giovanni Ribisi', 'Billy Crudup', 'Stephen Dorff', 'Christian Bale', 'Johnny Lang', 'Marion Cotillard', 'David Wenham', 'Carey Mulligan*', 'Rory Cochrane', 'Johnny Depp', 'Channing Tatum']",Drama,"['USA', 'Japan']",1,
http://www.boxofficemojo.com/movies/?id=puffychair.htm,The Puffy Chair,194523,6/2/06,,731,"['Mark Duplass', 'Katie Aselton', 'Rhett Wilkins', 'Julie Fischer']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=pulse.htm,Pulse,20264436,8/11/06,20500000,731708,['Kristen Bell'],Horror,['USA'],0,
http://www.boxofficemojo.com/movies/?id=punisher.htm,The Punisher,33810189,4/16/04,33000000,335650,"['Ben Foster*', 'Thomas Jane', 'Rebecca Romijn', 'John Travolta']",Action,"['USA', 'Germany']",0,
http://www.boxofficemojo.com/movies/?id=punisher2.htm,Punisher: War Zone,8050977,12/5/08,35000000,244389,"['Julie Benz', 'Ray Stevenson', 'Dominic West']",Action,"['USA', 'Canada', 'Germany']",1,
http://www.boxofficemojo.com/movies/?id=purge.htm,The Purge,64473115,6/7/13,3000000,5333028,"['Ethan Hawke', 'Lena Headey']",Thriller,"['USA', 'France']",1,
http://www.boxofficemojo.com/movies/?id=purge2.htm,The Purge: Anarchy,71962800,7/18/14,9000000,7697696,"['Frank Grillo', 'Carmen Ejogo', 'Zach Gilford', 'Kiele Sanchez']",Thriller,"['USA', 'France']",0,
http://www.boxofficemojo.com/movies/?id=pursuitofhappyness.htm,The Pursuit of Happyness,163566459,12/15/06,55000000,18852776,"['Thandie Newton', 'Jaden Smith', 'Will Smith']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=pussinboots12.htm,Puss in Boots,149260504,10/28/11,130000000,24035077,"['', '(Voice)', 'Antonio Banderas', ' ', 'Salma Hayek ']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=pyramid.htm,The Pyramid,2756333,12/5/14,,571058,"['Ashley Hinshaw', ""Denis O'Hare"", 'James Buckley', 'Christa Nicola']",Horror,['USA'],0,
http://www.boxofficemojo.com/movies/?id=quarantine.htm,Quarantine,31691811,10/10/08,12000000,1542213,['Joey King*'],Horror,['USA'],0,
http://www.boxofficemojo.com/movies/?id=quartet.htm,Quartet,18390117,1/11/13,,12406069,"['Maggie Smith', 'Tom Courtenay', 'Billy Connolly', 'Pauline Collins']",Comedy,['UK'],1,
http://www.boxofficemojo.com/movies/?id=queen.htm,The Queen,56441711,9/30/06,,18325317,"['James Cromwell', 'Helen Mirren', 'Michael Sheen']",Drama,"['UK', 'USA', 'France', 'Italy']",1,
http://www.boxofficemojo.com/movies/?id=queenofversailles.htm,The Queen of Versailles,2401999,7/20/12,,93707,"['Lorraine Barrett', 'June Downs', 'Phillip Froehlich', 'Marissa Gaspay']",Documentary,"['USA', 'Netherlands', 'UK', 'Denmark']",0,
http://www.boxofficemojo.com/movies/?id=quietamerican.htm,The Quiet American,12988801,11/22/02,30000000,2791671,"['Michael Caine', 'Brendan Fraser']",Drama,"['UK', 'Germany', 'USA', 'Australia', 'France']",1,
http://www.boxofficemojo.com/movies/?id=quietones.htm,The Quiet Ones,8509867,4/25/14,,2705349,"['Sam Claflin', 'Jared Harris', 'Olivia Cooke']",Horror,"['USA', 'UK']",1,
http://www.boxofficemojo.com/movies/?id=quinceanera.htm,Quinceanera,1692693,8/4/06,,74533,['N/A'],Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=raajneeti.htm,Raajneeti,1514558,6/4/10,,603234,"['Naseeruddin Shah', 'Arjun Rampal', 'Nana Patekar', 'Ranbir Kapoor']",Drama,['India'],0,
http://www.boxofficemojo.com/movies/?id=raavan.htm,Raavan,708726,6/18/10,,301344,"['Abhishek Bachchan', 'Aishwarya Rai Bachchan', 'Govinda', ""'Chiyaan' Vikram""]",Drama,['India'],0,
http://www.boxofficemojo.com/movies/?id=rabbithole.htm,Rabbit Hole,2229058,12/17/10,5000000,87941,"['Miles Teller', 'Sandra Oh', 'Nicole Kidman', 'Aaron Eckhart', 'Dianne Wiest']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rabbitprooffence.htm,Rabbit-Proof Fence,6199600,11/27/02,,2175180,"['Everlyn Sampi', 'Tianna Sansbury', 'Laura Monaghan', 'David Gulpilil']",Drama,['Australia'],0,
http://www.boxofficemojo.com/movies/?id=rachelgettingmarried.htm,Rachel Getting Married,12796841,10/3/08,,477379,"['Bill Irwin', 'Rosemarie DeWitt', 'Anne Hathaway', 'Debra Winger']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=racingstripes.htm,Racing Stripes,49772522,1/14/05,,10830572,"['', ' ', 'Bruce Greenwood', 'Frankie Muniz', 'Michael Clarke Duncan*', '(Voice)', 'Steve Harvey ', 'Mandy Moore', 'Hayden Panettiere', 'Snoop Dogg']",Adventure,['USA'],0,
http://www.boxofficemojo.com/movies/?id=radio.htm,Radio,52333738,10/24/03,35000000,16442,"['Cuba Gooding, Jr.', 'Debra Winger', 'Ed Harris', 'Alfre Woodard']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=raidersimax.htm,Raiders of the Lost Ark,3125613,9/7/12,,207241,"['Harrison Ford', 'Karen Allen', 'Paul Freeman', 'Ronald Lacey']",Adventure,['USA'],0,
http://www.boxofficemojo.com/movies/?id=railwayman.htm,The Railway Man,4438438,4/11/14,,8455269,"['Colin Firth', 'Nicole Kidman']",Drama,"['Australia', 'UK', 'Switzerland']",1,
http://www.boxofficemojo.com/movies/?id=raisinghelen.htm,Raising Helen,37486512,5/28/04,,894222,"['Spencer Breslin', 'Joan Cusack', 'John Corbett', 'Kate Hudson', 'Abigail Breslin', 'Helen Mirren', 'Hayden Panettiere']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rambo08.htm,Rambo,42754105,1/25/08,50000000,6227445,"['Julie Benz', 'Sylvester Stallone']",Action,"['USA', 'Germany']",0,
http://www.boxofficemojo.com/movies/?id=rango.htm,Rango,123477607,3/4/11,135000000,2327609,"['', ' ', 'Harry Dean Stanton* ', 'Ned Beatty* ', '(Voice)', 'Abigail Breslin', 'Johnny Depp', 'Isla Fisher']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rapunzel.htm,Tangled,200821936,11/24/10,260000000,32871348,"['', '(Voice)', 'Zachary Levi', 'Mandy Moore', 'Jeffrey Tambor ', 'Donna Murphy ']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rareexports.htm,Rare Exports: A Christmas Tale,236347,12/3/10,,121191,"['Onni Tommila', 'Jorma Tommila', 'Tommi Korpela', 'Rauno Juvonen']",Fantasy,"['Finland', 'Norway', 'France', 'Sweden']",0,
http://www.boxofficemojo.com/movies/?id=ratatouille.htm,Ratatouille,206445654,6/29/07,150000000,48619933,"['Brad Bird*', '(Voice)']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=raven.htm,The Raven,16008272,4/27/12,26000000,953758,"['John Cusack', 'Brendan Gleeson', 'Luke Evans', 'Kevin McNally*', 'Alice Eve']",Thriller,"['USA', 'Spain', 'Hungary', 'Serbia']",1,
http://www.boxofficemojo.com/movies/?id=ray.htm,Ray,75331600,10/29/04,40000000,4229297,"['Terrence Howard*', 'Jamie Foxx']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=reader.htm,The Reader,34194407,12/10/08,32000000,93723,"['Ralph Fiennes', 'Kate Winslet']",Drama,"['USA', 'Germany']",1,
http://www.boxofficemojo.com/movies/?id=realsteel.htm,Real Steel,85468508,10/7/11,,7393432,"['Kevin Durand', 'Hugh Jackman', 'Evangeline Lilly', 'Anthony Mackie', 'Dakota Goyo']",Action,"['USA', 'India']",0,
http://www.boxofficemojo.com/movies/?id=reaping.htm,The Reaping,25126214,4/5/07,,1394223,"['David Morrissey', 'Hilary Swank', 'Stephen Rea', 'AnnaSophia Robb', 'Idris Elba']",Horror,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rebootralph.htm,Wreck-It Ralph,189422889,11/2/12,165000000,36182022,"['', ' ', '(Voice)', 'Sarah Silverman ', 'John C. Reilly ', 'Alan Tudyk* ']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rec2.htm,[Rec] 2,27766,7/9/10,,355718,"[u'Jonathan D. Mellor', u' \xd3scar Zafra', u' Ariel Casas', u' Alejandro Casaseca']",Horror,['Spain'],0,
http://www.boxofficemojo.com/movies/?id=rec3.htm,Rec 3: Genesis,9600,9/7/12,,2004,"[u'Leticia Dolera', u' Diego Mart\xedn', u' Ismael Mart\xednez', u' \xc0lex Monner']",Horror,['Spain'],0,
http://www.boxofficemojo.com/movies/?id=red2.htm,Red 2,53262560,7/19/13,84000000,4398563,"['Brian Cox*', 'David Thewlis*', 'Bruce Willis', 'Helen Mirren', 'Catherine Zeta-Jones', 'Mary-Louise Parker', 'Neal McDonough*', 'Anthony Hopkins', 'John Malkovich']",Action,"['USA', 'France', 'Canada']",1,
http://www.boxofficemojo.com/movies/?id=red2010.htm,Red,90380162,10/15/10,58000000,10969022,"['Karl Urban', 'Julian McMahon', 'Ernest Borgnine', 'Brian Cox', 'Bruce Willis', 'Helen Mirren', 'Richard Dreyfuss', 'Morgan Freeman', 'Mary-Louise Parker', 'John Malkovich']",Action,['USA'],1,
http://www.boxofficemojo.com/movies/?id=redacted.htm,Redacted,65388,11/16/07,,40329,"['Izzy Diaz', 'Rob Devaney', 'Ty Jones', 'Anas Wellman']",War,"['USA', 'Canada']",0,
http://www.boxofficemojo.com/movies/?id=redbelt.htm,Redbelt,2345941,5/2/08,7000000,38651,"['Emily Mortimer', 'Chiwetel Ejiofor', 'Tim Allen', 'Jake Johnson*']",Action,['USA'],1,
http://www.boxofficemojo.com/movies/?id=reddawn10.htm,Red Dawn,44806783,11/21/12,65000000,60009,"['Chris Hemsworth', 'Isabel Lucas', 'Josh Peck', 'Josh Hutcherson', 'Jeffrey Dean Morgan', 'Adrianne Palicki']",Action,['USA'],0,
http://www.boxofficemojo.com/movies/?id=redeye.htm,Red Eye,57891803,8/19/05,26000000,6460784,"['Rachel McAdams', 'Cillian Murphy', 'Brian Cox']",Thriller,['USA'],1,
http://www.boxofficemojo.com/movies/?id=redhill.htm,Red Hill,21087,11/5/10,,3001,"['Ryan Kwanten', 'Steve Bisley', 'Tommy Lewis', 'Claire van der Boom']",Thriller,['Australia'],0,
http://www.boxofficemojo.com/movies/?id=redlights2012.htm,Red Lights,52624,7/13/12,,1722392,"['Cillian Murphy', 'Sigourney Weaver', 'Robert DeNiro']",Thriller,"['Spain', 'USA']",0,
http://www.boxofficemojo.com/movies/?id=redridinghood.htm,Red Riding Hood,37662162,3/11/11,42000000,4377364,"['Gary Oldman', 'Virginia Madsen', 'Julie Christie', 'Amanda Seyfried', 'Shiloh Fernandez', 'Max Irons', 'Billy Burke', 'Lukas Haas']",Drama,"['USA', 'Canada']",1,
http://www.boxofficemojo.com/movies/?id=redroad.htm,Red Road,154892,4/13/07,,647692,"['Kate Dickie', 'Tony Curran', 'Martin Compston', 'Natalie Press']",Drama,"['UK', 'Denmark']",0,
http://www.boxofficemojo.com/movies/?id=reignoverme.htm,Reign Over Me,19661987,3/23/07,20000000,153210,"['Don Cheadle', 'Joey King*', 'Adam Sandler', 'Donald Sutherland', 'Saffron Burrows', 'Cicely Tyson', 'Liv Tyler', 'Jada Pinkett-Smith']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=religulous.htm,Religulous,13011160,10/1/08,2500000,81300,"['Bill Maher', 'Tal Bachman', 'Jonathan Boulden', 'Steve Burg']",Documentary,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rememberme.htm,Remember Me,19068240,3/12/10,16000000,5494638,"['Robert Pattinson', 'Emilie de Ravin', 'Chris Cooper', 'Pierce Brosnan']",Romance,['USA'],1,
http://www.boxofficemojo.com/movies/?id=renaissance.htm,Renaissance,70644,9/22/06,18000000,132165,"['', '(Voice)', 'Catherine McCormack* ', 'Daniel Craig*', ' ']",Animation,"['France', 'UK', 'Luxembourg']",0,
http://www.boxofficemojo.com/movies/?id=rendition.htm,Rendition,9736045,10/19/07,,5253314,"['Jake Gyllenhaal', 'Meryl Streep', 'Reese Witherspoon', 'Alan Arkin', 'Peter Sarsgaard']",Thriller,['USA'],0,
http://www.boxofficemojo.com/movies/?id=reno911.htm,Reno 911!: Miami,20342161,2/23/07,10000000,553342,['Nick Swardson*'],Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rent.htm,Rent,29077547,11/23/05,40000000,95078,['Rosario Dawson'],Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rescuedawn.htm,Rescue Dawn,5490423,7/4/07,,554373,"['Steve Zahn', 'Christian Bale', 'Jeremy Davies']",War,"['USA', 'Luxembourg']",1,
http://www.boxofficemojo.com/movies/?id=residentevil3.htm,Resident Evil: Extinction,50648679,9/21/07,,5340325,"['Ali Larter', ""Jason O'Mara"", 'Milla Jovovich']",Action,"['France', 'Australia', 'Germany', 'UK', 'USA']",0,
http://www.boxofficemojo.com/movies/?id=residentevil4.htm,Resident Evil: Afterlife,60128566,9/10/10,60000000,7492098,"['Ali Larter', 'Boris Kodjoe', 'Milla Jovovich', 'Sienna Guillory', 'Wentworth Miller']",Action,"['Germany', 'France', 'USA', 'Canada']",1,
http://www.boxofficemojo.com/movies/?id=residentevil5.htm,Resident Evil: Retribution,42345531,9/14/12,65000000,2982686,"['Michelle Rodriguez', 'Boris Kodjoe', 'Milla Jovovich', 'Sienna Guillory']",Action,"['Germany', 'Canada', 'USA', 'France']",1,
http://www.boxofficemojo.com/movies/?id=residentevilapocalypse.htm,Resident Evil: Apocalypse,51201453,9/10/04,45000000,3538749,"['Milla Jovovich', 'Sienna Guillory', 'Jared Harris']",Action,"['Germany', 'France', 'UK', 'Canada', 'USA']",1,
http://www.boxofficemojo.com/movies/?id=restrepo.htm,Restrepo,1330894,6/25/10,,92016,"['The Men of Battle Company 2nd of the 503rd Infantry Regiment 173rd Airborne Brigade Combat Team', ""Juan 'Doc Restrepo"", 'Dan Kearney', 'LaMonta Caldwell']",Documentary,['USA'],0,
http://www.boxofficemojo.com/movies/?id=return.htm,The Return,,2/6/04,,79002,"['Vladimir Garin', 'Ivan Dobronravov', 'Konstantin Lavronenko', 'Nataliya Vdovina']",Unknown,"['UK', 'Germany', 'France']",0,
http://www.boxofficemojo.com/movies/?id=return2012.htm,Return,16124,2/10/12,,762,"['John Slattery', 'Michael Shannon', 'Linda Cardellini']",Drama,"['USA', 'New Zealand']",0,
http://www.boxofficemojo.com/movies/?id=returnoftheking.htm,The Lord of the Rings: The Return of the King,377027325,12/17/03,94000000,106643712,"['Karl Urban', 'Elijah Wood', 'Ian McKellen', 'Sean Bean*', 'Cate Blanchett', 'Liv Tyler', 'Sean Astin', 'Orlando Bloom', 'Viggo Mortensen', 'Ian Holm']",Fantasy,"['USA', 'New Zealand']",1,
http://www.boxofficemojo.com/movies/?id=reunitingtherubins.htm,Reuniting the Rubins,13569,3/16/12,,5719,"['Timothy Spall', 'James Callis', 'Rhona Mitra', 'Honor Blackman']",Comedy,['UK'],1,
http://www.boxofficemojo.com/movies/?id=revengeoftheelectriccar.htm,Revenge of the Electric Car,150886,10/21/11,,386,"['Tim Robbins', 'Dan Neil', 'Danny DeVito', 'Ray Wert']",Documentary,['USA'],0,
http://www.boxofficemojo.com/movies/?id=revolutionaryroad.htm,Revolutionary Road,22911480,12/26/08,35000000,43446,"['Kathy Bates', 'Zoe Kazan', 'Kate Winslet', 'Leonardo DiCaprio', 'Michael Shannon']",Drama,"['USA', 'UK']",1,
http://www.boxofficemojo.com/movies/?id=revolver07.htm,Revolver,84738,12/7/07,,3091499,"['Jason Statham', 'Andre Benjamin', 'Mark Strong', 'Vincent Pastore', 'Ray Liotta']",Thriller,"['France', 'UK']",1,
http://www.boxofficemojo.com/movies/?id=riddick.htm,Riddick,42025135,9/6/13,38000000,4476967,"['Karl Urban', 'Katee Sackhoff', 'Vin Diesel']",Sci-Fi,"['USA', 'UK']",0,
http://www.boxofficemojo.com/movies/?id=ridealong.htm,Ride Along,134938200,1/17/14,25000000,6931768,"['Kevin Hart', 'Ice Cube', 'John Leguizamo']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=ridinggiants.htm,Riding Giants,2276368,7/9/04,,212315,"['Jeff Clark', 'Darrick Doerner', 'Laird John Hamilton', 'Dru Harrison']",Documentary,"['USA', 'France']",0,
http://www.boxofficemojo.com/movies/?id=rightatyourdoor.htm,Right at Your Door,65018,8/24/07,,1899350,"['Mary McCormack', 'Rory Cochrane', 'Tony Perez', 'Scotty Noyd Jr.']",Thriller,['USA'],0,
http://www.boxofficemojo.com/movies/?id=righteouskill.htm,Righteous Kill,40081410,9/12/08,60000000,3629890,"['Al Pacino', 'Melissa Leo*', 'John Leguizamo', '50 Cent', 'Brian Dennehy', 'Donnie Wahlberg', 'Carla Gugino', 'Robert DeNiro']",Thriller,['USA'],0,
http://www.boxofficemojo.com/movies/?id=ring2.htm,The Ring Two,76231249,3/18/05,,10009015,"['Naomi Watts', 'Simon Baker', 'Mary Elizabeth Winstead*']",Horror,['USA'],0,
http://www.boxofficemojo.com/movies/?id=ringer.htm,The Ringer,35428675,12/23/05,,3267338,"['Johnny Knoxville', 'Katherine Heigl', 'Brian Cox']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rio.htm,Rio,143619809,4/15/11,90000000,21578418,"['', ' ', 'Tracy Morgan*', '(Voice)', 'Jesse Eisenberg', 'Wanda Sykes* ', 'Jamie Foxx', 'Leslie Mann', 'Anne Hathaway', 'Rodrigo Santoro* ']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rio2.htm,Rio 2,131538435,4/11/14,103000000,26342826,"['', '(Voice)', 'Jesse Eisenberg', 'George Lopez ', 'Jemaine Clement', 'Jamie Foxx', 'Kristin Chenoweth ', 'Leslie Mann', 'Anne Hathaway', 'Janelle Monae ', 'Tracy Morgan']",Animation,['USA'],0,
http://www.boxofficemojo.com/movies/?id=riotclub.htm,The Riot Club,,3/27/15,,2525772,"['Sam Claflin', 'Max Irons']",Drama,['UK'],1,
http://www.boxofficemojo.com/movies/?id=ripd.htm,R.I.P.D.,33618855,7/19/13,130000000,2244840,"['Stephanie Szostak', 'Mary-Louise Parker', 'Kevin Bacon', 'Jeff Bridges', 'Ryan Reynolds']",Action,['USA'],0,
http://www.boxofficemojo.com/movies/?id=riseoftheapes.htm,Rise of the Planet of the Apes,176760185,8/5/11,93000000,137215,"['Freida Pinto', 'James Franco', 'Tom Felton', 'Brian Cox', 'David Oyelowo', 'Andy Serkis', 'John Lithgow', 'Jamie Harris', 'Tyler Labine']",Sci-Fi,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rite.htm,The Rite,33047633,1/28/11,37000000,2544156,"['Rutger Hauer', 'Alice Braga', 'Anthony Hopkins', 'Ciaran Hinds', ""Colin O'Donoghue""]",Thriller,"['USA', 'Hungary', 'Italy']",1,
http://www.boxofficemojo.com/movies/?id=rivals.htm,The Campaign,86907746,8/10/12,,3807651,"['Jason Sudeikis', 'Will Ferrell', 'Dan Aykroyd', 'Brian Cox', 'John Lithgow', 'Zach Galifianakis', 'Dylan McDermott']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rize.htm,Rize,3336391,6/24/05,,75933,"[u'Larry Berry', u' Tommy the Clown', u' Dragon', u' La Ni\xf1a']",Documentary,"['USA', 'UK']",0,
http://www.boxofficemojo.com/movies/?id=road08.htm,The Road,8117000,11/25/09,25000000,16198,"['Kodi Smit-McPhee', 'Robert Duvall', 'Viggo Mortensen', 'Charlize Theron', 'Guy Pearce']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=robocop2013.htm,RoboCop,58607007,2/12/14,100000000,13333956,"['Gary Oldman', 'Michael Keaton', 'Samuel L. Jackson', 'Jay Baruchel', 'Joel Kinnaman', 'Jennifer Ehle', 'Jackie Earle Haley', 'Abbie Cornish']",Sci-Fi,['USA'],1,
http://www.boxofficemojo.com/movies/?id=robots.htm,Robots,128200012,3/11/05,75000000,23436586,"['Robin Williams', 'Halle Berry', 'Ewan McGregor', 'Stanley Tucci*', 'Greg Kinnear', '(Voice)', 'Jennifer Coolidge*', 'Jim Broadbent', 'Paul Giamatti*', 'Amanda Bynes']",Animation,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rocker.htm,The Rocker,6409528,8/20/08,15000000,701445,"['Demetri Martin*', 'Jason Sudeikis', 'Josh Gad', 'Emma Stone', 'Bradley Cooper', 'Aziz Ansari*', 'Christina Applegate', 'Jane Lynch', 'Rainn Wilson', 'Jeff Garlin']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rocketscience.htm,Rocket Science,714943,8/10/07,6000000,39022,"['Jonah Hill*', 'Anna Kendrick']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rocketsingh.htm,Rocket Singh - Salesman of the Year,,12/11/09,,108587,"['Ranbir Kapoor', 'Prem Chopra', 'Gauhar Khan', 'Mukesh Bhatt']",Comedy,['India'],0,
http://www.boxofficemojo.com/movies/?id=rocknrolla.htm,RockNRolla,5700626,10/8/08,,8915788,"['Gerard Butler', ""Chris 'Ludacris' Bridges"", 'Idris Elba', 'Tom Wilkinson', 'Gemma Arterton', 'Tom Hardy', 'Thandie Newton', 'Jeremy Piven', 'Mark Strong']",Comedy,"['UK', 'USA', 'France']",1,
http://www.boxofficemojo.com/movies/?id=rockofages.htm,Rock of Ages,38518613,6/15/12,75000000,4453274,"['Tom Cruise', 'Catherine Zeta-Jones', 'Malin Akerman', 'Alec Baldwin', 'Diego Boneta', 'Russell Brand', 'Julianne Hough', 'Mary J. Blige', 'Paul Giamatti']",Drama,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rocky6.htm,Rocky Balboa,70270943,12/20/06,24000000,17311121,"['Milo Ventimiglia', 'Burt Young', 'Sylvester Stallone']",Drama,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rogenhilluntitled.htm,This is the End,101470202,6/12/13,32000000,6270430,"['James Franco', '(Cameo)', 'Craig Robinson', 'Jay Baruchel', 'Danny McBride', 'Jonah Hill', 'Kevin Hart*', 'Michael Cera', 'Emma Watson', 'Seth Rogen']",Comedy,['USA'],1,
http://www.boxofficemojo.com/movies/?id=romanceandcigarettes.htm,Romance and Cigarettes,557471,9/7/07,,439112,"['Susan Sarandon', 'Steve Buscemi', 'Kate Winslet', 'Mandy Moore', 'Christopher Walken', 'James Gandolfini']",Drama,[],1,
http://www.boxofficemojo.com/movies/?id=romeoandjuliet2013.htm,Romeo and Juliet,1162635,10/11/13,,2381,"['Hailee Steinfeld', 'Stellan Skarsgard', 'Paul Giamatti']",Romance,"['UK', 'Italy']",0,
http://www.boxofficemojo.com/movies/?id=roommate10.htm,The Roommate,37300107,2/4/11,16000000,516954,"['Leighton Meester', 'Minka Kelly', 'Alyson Michalka', 'Billy Zane', 'Cam Gigandet']",Thriller,['USA'],0,
http://www.boxofficemojo.com/movies/?id=roscoejenkins.htm,Welcome Home Roscoe Jenkins,42436517,2/8/08,35000000,126464,"['Michael Clarke Duncan', ""Mo'Nique"", 'Martin Lawrence']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rover.htm,The Rover,1114423,6/13/14,12000000,274068,"['Robert Pattinson', 'Guy Pearce', 'Scoot McNairy']",Drama,"['Australia', 'USA']",1,
http://www.boxofficemojo.com/movies/?id=rubber.htm,Rubber,100370,4/1/11,,1359,"['Stephen Spinella', 'Jack Plotnick', 'Wings Hauser', 'Roxane Mesquida']",Horror,"['France', 'Angola']",0,
http://www.boxofficemojo.com/movies/?id=rubysparks.htm,Ruby Sparks,2540106,7/25/12,,1259703,"['Steve Coogan*', 'Antonio Banderas', 'Annette Bening', 'Chris Messina', 'Elliott Gould', 'Zoe Kazan', 'Alia Shawkat*', 'Paul Dano']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=ruins.htm,The Ruins,17432844,4/4/08,,432136,"['Jena Malone', 'Shawn Ashmore']",Horror,"['USA', 'Germany', 'Australia']",0,
http://www.boxofficemojo.com/movies/?id=rumdiary.htm,The Rum Diary,13109815,10/28/11,45000000,2499158,"['Richard Jenkins', 'Johnny Depp', 'Giovanni Ribisi', 'Amber Heard', 'Aaron Eckhart']",Adventure,['USA'],0,
http://www.boxofficemojo.com/movies/?id=rumorhasit.htm,Rumor Has It,43000262,12/25/05,,4402147,"['Mark Ruffalo', 'Kathy Bates*', 'Jennifer Aniston', 'Mena Suvari', 'Richard Jenkins', 'Kevin Costner', 'Mike Vogel', 'Shirley MacLaine']",Comedy,['USA'],0,
http://www.boxofficemojo.com/movies/?id=runallnight.htm,Run All Night,26461644,3/13/15,50000000,3033411,"['Boyd Holbrook', 'Joel Kinnaman', 'Ed Harris', 'Genesis Rodriguez', 'Liam Neeson', ""Vincent D'Onofrio""]",Action,['USA'],1,
http://www.boxofficemojo.com/movies/?id=runawayjury.htm,Runaway Jury,49443628,10/17/03,60000000,2775361,"['Bruce Davison', 'Cliff Curtis', 'Rachel Weisz', 'Jeremy Piven', 'Bruce McGill', 'John Cusack', 'Dustin Hoffman', 'Gene Hackman']",Thriller,['USA'],1,
http://www.boxofficemojo.com/movies/?id=rundown.htm,The Rundown,47726342,9/26/03,85000000,3742875,"['The Rock', 'Rosario Dawson', 'Seann William Scott', 'Christopher Walken']",Action,['USA'],0,
http://www.boxofficemojo.com/movies/?id=runfatboyrun.htm,Run Fat Boy Run,6003262,3/28/08,10000000,22633205,"['Hank Azaria', 'Simon Pegg', 'Thandie Newton', 'Dylan Moran']",Comedy,[],1,
http://www.boxofficemojo.com/movies/?id=runnerrunner.htm,Runner Runner,19316646,10/4/13,30000000,4393445,"['Justin Timberlake', 'Ben Affleck', 'Gemma Arterton', 'Anthony Mackie']",Thriller,['USA'],1,
