http://www.boxofficemojo.com/movies/?id=inherentvice.htm,Inherent Vice,8110975,12/12/14,1127325,"['Joaquin Phoenix', 'Jena Malone', 'Reese Witherspoon', 'Josh Brolin', 'Owen Wilson', 'Maya Rudolph*', 'Benicio Del Toro']",['USA'],0
http://www.boxofficemojo.com/movies/?id=madagascar2.htm,Madagascar: Escape 2 Africa,180010950,11/7/08,35471617,"['', ' ', 'David Schwimmer', '(Voice)', 'Sacha Baron Cohen', 'Ben Stiller', 'Chris Rock', 'Andy Richter ', 'Cedric the Entertainer', 'Jada Pinkett-Smith']",['USA'],1
http://www.boxofficemojo.com/movies/?id=mrwoodcock.htm,Mr. Woodcock,25799486,9/14/07,3159505,"['Melissa Leo*', 'Melissa Sagemiller', 'Susan Sarandon', 'Ethan Suplee', 'Amy Poehler', 'Billy Bob Thornton', 'Seann William Scott']",['USA'],0
http://www.boxofficemojo.com/movies/?id=aroundtheworldin80days.htm,Around the World in 80 Days,24008137,6/16/04,7719618,"['Arnold Schwarzenegger*', 'Kathy Bates', 'Will Forte*', 'Owen Wilson*', 'Jackie Chan', 'Jim Broadbent', 'Rob Schneider*', 'Cecile de France', 'Steve Coogan', 'Luke Wilson*', '(Cameo)']","['USA', 'Germany', 'Ireland', 'UK']",1
http://www.boxofficemojo.com/movies/?id=matchstickmen.htm,Matchstick Men,36906460,9/12/03,2235422,"['Sam Rockwell', 'Nicolas Cage']",['USA'],0
http://www.boxofficemojo.com/movies/?id=abouttime.htm,About Time,15322921,11/1/13,12098359,"['Tom Hollander', 'Domhnall Gleeson', 'Rachel McAdams', 'Bill Nighy']",['UK'],1
http://www.boxofficemojo.com/movies/?id=rundown.htm,The Rundown,47726342,9/26/03,3742875,"['The Rock', 'Rosario Dawson', 'Seann William Scott', 'Christopher Walken']",['USA'],0
http://www.boxofficemojo.com/movies/?id=antarctica.htm,Eight Below,81612565,2/17/06,2102130,"['Bruce Greenwood', 'Jason Biggs', 'Paul Walker']",['USA'],0
http://www.boxofficemojo.com/movies/?id=manonwire.htm,Man on Wire,2962242,7/25/08,1583002,"[u'Philippe Petit', u' Jean Fran\xe7ois Heckel', u' Jean-Louis Blondeau', u' Annie Allix']","['UK', 'USA']",0
http://www.boxofficemojo.com/movies/?id=charliechocolate.htm,Charlie and the Chocolate Factory,206459076,7/15/05,65842139,"['Christopher Lee*', 'Johnny Depp', 'AnnaSophia Robb*', 'Freddie Highmore', 'Helena Bonham Carter']","['USA', 'UK', 'Australia']",1
http://www.boxofficemojo.com/movies/?id=bridge06.htm,The Bridge,179780,10/27/06,16828,"['Sofia Helin', 'Kim Bodnia', 'Dag Malmberg', 'Rafael Pettersson']","['Sweden', 'Denmark', 'Germany']",0
